2, 2, 234369910
2, 5, 146956317
2, 2, 967131129
2, 5, 546843437
2, 4, 811649943
2, 5, 821507024
2, 3, 228178790
2, 5, 746098941
2, 1, 11539662
2, 2, 989052576
2, 1, 79548236
2, 5, 438136004
2, 5, 156320564
2, 2, 290598713
2, 1, 497524684
2, 3, 958426647
2, 4, 974845315
2, 2, 445966357
2, 4, 707624147
2, 5, 644463641
2, 4, 476546023
2, 3, 721086330
2, 5, 412026469
2, 2, 847908542
2, 4, 324806007
2, 1, 636160846
2, 5, 812915358
2, 5, 634755515
2, 5, 103201942
2, 5, 552737423
2, 5, 209364664
2, 3, 956562451
2, 3, 826524845
2, 2, 631438252
2, 3, 595774149
2, 4, 824423145
2, 3, 706100709
2, 5, 489063692
2, 4, 446843710
2, 4, 185064942
3, 5, 639680525
3, 4, 518067223
3, 2, 19241416
3, 4, 882720833
3, 5, 290598713
3, 5, 37712535
3, 4, 336026982
3, 2, 324475134
3, 2, 191634412
3, 5, 752662263
3, 1, 578812600
3, 5, 351083536
3, 5, 989568228
3, 2, 707624147
3, 3, 868147099
3, 2, 446843710
3, 2, 702464283
3, 2, 331386630
3, 4, 497524684
3, 2, 956619393
3, 3, 706100709
3, 1, 30026060
3, 2, 33241383
3, 1, 699480416
3, 4, 11539662
3, 2, 950759377
3, 4, 220376799
3, 5, 302650516
3, 1, 9475572
3, 1, 165519489
3, 3, 989052576
3, 2, 228178790
3, 2, 633500651
3, 5, 451744158
3, 2, 332990476
3, 4, 372270199
3, 1, 887404872
3, 3, 956562451
3, 1, 525690898
3, 5, 209364664
3, 5, 644463641
3, 2, 234369910
3, 3, 821051431
3, 1, 489063692
3, 2, 932492193
3, 2, 431875465
3, 2, 340447467
3, 2, 539497718
3, 5, 872883601
3, 4, 826524845
3, 3, 146956317
3, 1, 635812330
3, 2, 50587710
3, 4, 185064942
3, 5, 42552863
3, 5, 54133566
3, 4, 983452887
3, 3, 625617407
3, 4, 930122831
3, 4, 472088557
3, 3, 130427542
3, 1, 530146989
3, 3, 595774149
3, 2, 807063105
3, 4, 439654807
3, 2, 565250048
3, 1, 339644437
3, 4, 74230713
3, 2, 439495682
3, 4, 764413204
3, 3, 479778819
3, 5, 631427433
3, 3, 778346826
3, 1, 271026936
3, 5, 149776655
3, 5, 15869456
3, 3, 943298433
3, 4, 991631529
3, 1, 813621038
3, 2, 35221410
3, 5, 699030627
3, 4, 975424434
3, 4, 214631068
3, 3, 667890032
3, 1, 235167174
3, 5, 240499631
3, 1, 442954882
3, 4, 709604311
3, 2, 546843437
3, 2, 967131129
3, 2, 656979180
3, 1, 784205982
3, 1, 540300881
3, 1, 529408420
3, 4, 116347718
3, 5, 202607106
3, 5, 14369962
3, 3, 64251147
3, 2, 45523942
3, 2, 746098941
3, 5, 106152959
3, 4, 142549854
3, 3, 682680387
3, 1, 10314102
3, 4, 982033889
3, 2, 625356483
3, 2, 946304591
3, 2, 138162860
3, 5, 745534467
3, 1, 167363836
3, 1, 541458700
3, 3, 764919686
3, 2, 817593217
3, 1, 156320564
4, 2, 648483655
4, 5, 521210861
4, 3, 45523942
4, 1, 518067223
4, 2, 59725023
4, 4, 300754528
4, 2, 825732516
4, 1, 868147099
4, 4, 595774149
4, 5, 167363836
4, 1, 456708044
4, 3, 634755515
4, 1, 947082776
4, 1, 112213362
4, 1, 432348257
4, 2, 894643710
4, 3, 722498033
4, 1, 271026936
4, 2, 495930244
4, 2, 764919686
4, 5, 560605967
4, 4, 8957132
4, 5, 609771344
4, 5, 64251147
4, 1, 479778819
4, 1, 442954882
4, 1, 569298967
4, 5, 821082051
4, 2, 142549854
4, 5, 964960134
4, 3, 439495682
4, 2, 193949373
4, 1, 15869456
4, 1, 332990476
4, 4, 235167174
4, 1, 667890032
4, 5, 156320564
4, 2, 255477254
4, 3, 684746760
4, 1, 168229020
4, 5, 614380508
4, 5, 103201942
4, 4, 14369962
4, 3, 989052576
4, 4, 275504687
4, 5, 37712535
4, 2, 10314102
4, 1, 331248737
4, 2, 165519489
4, 3, 982033889
4, 1, 644463641
4, 2, 699030627
4, 2, 329373788
4, 2, 974845315
4, 4, 12563374
4, 3, 32956032
4, 1, 627482778
4, 4, 563916049
4, 5, 636160846
4, 4, 821507024
4, 5, 191634412
4, 2, 209364664
4, 4, 648357225
4, 1, 324806007
4, 2, 702464283
4, 3, 559302755
4, 3, 975424434
4, 2, 812915358
4, 4, 19241416
4, 1, 330861636
4, 3, 52625135
4, 3, 260470520
4, 5, 950759377
4, 3, 397926236
4, 1, 811649943
4, 4, 846144467
4, 3, 472088557
4, 3, 583012628
4, 2, 956619393
4, 3, 50587710
4, 4, 778346826
4, 5, 118536303
4, 4, 30026060
5, 1, 532955518
5, 5, 713826945
5, 2, 518067223
5, 2, 682680387
5, 4, 103201942
5, 4, 200368010
5, 5, 967131129
5, 3, 932492193
5, 4, 894643710
5, 5, 476546023
5, 5, 64251147
5, 5, 912093792
5, 5, 351083536
5, 5, 642811062
5, 2, 631438252
5, 1, 821507024
5, 4, 74230713
5, 2, 241836127
5, 1, 489063692
5, 1, 142549854
5, 5, 260470520
5, 3, 989052576
5, 1, 982033889
5, 3, 187734307
5, 1, 947082776
5, 3, 943298433
5, 1, 648483655
5, 1, 807063105
5, 2, 569298967
5, 4, 336026982
5, 5, 646764443
5, 3, 220376799
5, 1, 389602779
5, 1, 116347718
5, 5, 521210861
5, 5, 648357225
5, 5, 636160846
5, 5, 71962897
5, 2, 9475572
5, 1, 785204329
5, 4, 706763825
5, 3, 33241383
5, 2, 536585769
5, 5, 817593217
5, 3, 61482116
5, 1, 644463641
5, 2, 235167174
5, 3, 144418159
5, 3, 372270199
5, 1, 30026060
5, 2, 728993400
5, 3, 639220326
5, 4, 124825481
5, 4, 529408420
5, 4, 472088557
5, 2, 126285408
5, 2, 707624147
5, 4, 12563374
5, 2, 958426647
5, 2, 213162630
5, 5, 275504687
5, 4, 784205982
5, 3, 958186039
5, 2, 958962211
5, 2, 525690898
5, 2, 581402877
5, 2, 946304591
5, 4, 123159878
5, 1, 85677750
5, 2, 15869456
5, 4, 667890032
5, 3, 202607106
5, 3, 635812330
5, 2, 605862335
5, 3, 821051431
5, 1, 811649943
5, 4, 324806007
5, 4, 993738163
5, 1, 32956032
5, 3, 872883601
5, 3, 445966357
5, 3, 625356483
5, 3, 847908542
5, 2, 52625135
5, 3, 883469802
5, 2, 622138642
5, 4, 185064942
5, 4, 51692205
5, 4, 401538044
5, 2, 930122831
5, 3, 675329959
5, 2, 614380508
5, 2, 975424434
5, 2, 165519489
5, 3, 778346826
5, 3, 431875465
5, 3, 456708044
5, 1, 802117868
5, 1, 625617407
5, 5, 595774149
5, 2, 101065670
5, 1, 749803176
5, 4, 983452887
5, 1, 764919686
5, 3, 330861636
5, 3, 752662263
5, 3, 240234700
5, 5, 729484098
5, 5, 609771344
5, 1, 868147099
5, 3, 255477254
5, 2, 627482778
5, 3, 660595925
5, 1, 953252438
5, 5, 542028049
6, 1, 568490563
6, 3, 456708044
6, 1, 817593217
6, 5, 868147099
6, 5, 812915358
6, 1, 165519489
6, 1, 439654807
6, 5, 734697213
6, 4, 950759377
6, 1, 958426647
6, 5, 565250048
6, 2, 753884775
6, 2, 336026982
6, 3, 290598713
6, 4, 639680525
6, 1, 432348257
6, 4, 656979180
6, 1, 26292433
6, 3, 14369962
6, 2, 367644412
6, 5, 185915278
6, 5, 622138642
6, 2, 554528623
6, 4, 648357225
6, 4, 729484098
6, 4, 138162860
6, 1, 912093792
6, 4, 255477254
6, 4, 764413204
6, 1, 472088557
6, 1, 214631068
6, 4, 275504687
6, 5, 351083536
6, 4, 194778749
6, 3, 625617407
6, 2, 37712535
6, 1, 982033889
6, 4, 10314102
6, 2, 702464283
6, 4, 71962897
6, 5, 684746760
6, 5, 887404872
6, 3, 339644437
6, 3, 679414589
6, 1, 609771344
6, 5, 412026469
6, 4, 846144467
6, 1, 389602779
6, 2, 675329959
6, 5, 821051431
6, 2, 958962211
6, 3, 667890032
6, 2, 479778819
6, 2, 581402877
6, 4, 497524684
6, 1, 778346826
6, 5, 146956317
6, 3, 123159878
6, 2, 595774149
6, 5, 559302755
6, 2, 324806007
6, 1, 815555796
6, 2, 636160846
6, 1, 764919686
6, 1, 699480416
6, 3, 79548236
6, 5, 330861636
6, 3, 525690898
6, 3, 241836127
6, 2, 30026060
6, 2, 991631529
6, 5, 821507024
6, 2, 101065670
6, 3, 187734307
6, 2, 682204889
6, 4, 989052576
6, 2, 74230713
6, 3, 12563374
6, 1, 520780512
6, 1, 85677750
6, 4, 713826945
6, 5, 883469802
6, 1, 826524845
6, 1, 156320564
6, 1, 529408420
6, 1, 130427542
6, 5, 583012628
6, 4, 52766300
6, 2, 975424434
7, 3, 54133566
7, 3, 506319322
7, 4, 825732516
7, 3, 824423145
7, 2, 64251147
7, 4, 15869456
7, 3, 329373788
7, 1, 209364664
7, 4, 479778819
7, 5, 563916049
7, 3, 296538368
7, 2, 79548236
7, 1, 958186039
7, 1, 240499631
7, 3, 817593217
7, 3, 146956317
7, 4, 826524845
7, 5, 614380508
7, 1, 50587710
7, 4, 989052576
7, 3, 636160846
7, 4, 581402877
7, 3, 532955518
7, 4, 813621038
7, 1, 32956032
7, 1, 625617407
7, 1, 439654807
7, 2, 220376799
7, 3, 631438252
7, 3, 200368010
7, 1, 660595925
7, 2, 635812330
7, 2, 112213362
7, 2, 71962897
7, 4, 578812600
7, 2, 193949373
7, 1, 784205982
7, 5, 967131129
7, 3, 30026060
7, 2, 241836127
7, 2, 722498033
7, 4, 648483655
7, 2, 546843437
7, 2, 234369910
7, 1, 45523942
7, 4, 947082776
7, 3, 654210761
7, 4, 975424434
7, 2, 37712535
7, 1, 958426647
7, 4, 214631068
7, 4, 887404872
7, 3, 729484098
7, 5, 883469802
7, 1, 894643710
7, 4, 655505825
7, 2, 868147099
7, 3, 631427433
7, 2, 324806007
7, 3, 682204889
7, 2, 185064942
7, 3, 528803995
7, 3, 52766300
7, 1, 821507024
7, 4, 61482116
7, 2, 930122831
7, 5, 958962211
7, 2, 953252438
7, 3, 506990689
7, 5, 847908542
7, 4, 634755515
7, 4, 802117868
7, 3, 445966357
7, 3, 191634412
7, 3, 442954882
7, 1, 124825481
7, 3, 339644437
7, 3, 448367864
7, 2, 26292433
7, 3, 42552863
7, 2, 749803176
7, 4, 821051431
7, 3, 142549854
7, 3, 956619393
7, 5, 721086330
7, 2, 565250048
7, 5, 77630541
7, 1, 568490563
7, 5, 699480416
7, 2, 734697213
7, 3, 702464283
7, 4, 539497718
7, 2, 699030627
7, 4, 706100709
7, 2, 627482778
7, 4, 622138642
7, 3, 812915358
7, 4, 8957132
8, 1, 729484098
8, 4, 45523942
8, 2, 213162630
8, 3, 614380508
8, 3, 546843437
8, 1, 974845315
8, 1, 745534467
8, 3, 682204889
8, 2, 956619393
8, 3, 194778749
8, 1, 956562451
8, 5, 528803995
8, 2, 722498033
8, 5, 59725023
8, 2, 706100709
8, 4, 146956317
8, 2, 967131129
8, 1, 191634412
8, 1, 389602779
8, 2, 982033889
8, 5, 958186039
8, 2, 130427542
8, 2, 824423145
8, 1, 581402877
8, 1, 812915358
8, 1, 595774149
8, 5, 219421307
8, 1, 138162860
8, 5, 35221410
8, 3, 774716993
8, 5, 300754528
8, 2, 565250048
8, 3, 752662263
8, 1, 648483655
8, 4, 684746760
8, 4, 255477254
8, 4, 296538368
8, 2, 642811062
8, 5, 448367864
8, 3, 412026469
8, 2, 532955518
8, 1, 332990476
8, 1, 634755515
8, 5, 446843710
8, 5, 699030627
8, 3, 241836127
8, 5, 103201942
8, 4, 667890032
8, 2, 74230713
8, 3, 240499631
8, 1, 269862681
8, 3, 324806007
8, 5, 54133566
8, 4, 401538044
8, 5, 622138642
8, 2, 811649943
8, 2, 930122831
8, 4, 563916049
8, 4, 495930244
8, 3, 682680387
8, 2, 728993400
8, 3, 983452887
8, 4, 168229020
8, 5, 165519489
8, 5, 124825481
8, 5, 912093792
8, 1, 456708044
8, 2, 578812600
8, 5, 520780512
8, 3, 807063105
8, 1, 568490563
8, 2, 975424434
8, 2, 431875465
8, 3, 112213362
8, 1, 489063692
8, 3, 777314210
8, 4, 279940966
8, 2, 329373788
8, 3, 497524684
8, 5, 8957132
8, 3, 234369910
8, 4, 943298433
8, 4, 448545558
8, 5, 883469802
8, 1, 989052576
8, 5, 367644412
8, 5, 50587710
8, 2, 708664425
8, 2, 541458700
8, 5, 290598713
9, 3, 45523942
9, 2, 209364664
9, 5, 785204329
9, 2, 331248737
9, 5, 975424434
9, 2, 52625135
9, 5, 846144467
9, 3, 448367864
9, 4, 165519489
9, 4, 847908542
9, 1, 912093792
9, 1, 872883601
9, 2, 142549854
9, 5, 675329959
9, 4, 64251147
9, 2, 554528623
9, 4, 989052576
9, 2, 707624147
9, 2, 539497718
9, 2, 581402877
9, 3, 947082776
9, 3, 42552863
9, 3, 667890032
9, 3, 200368010
9, 2, 123159878
9, 4, 271026936
9, 2, 339644437
9, 2, 336026982
9, 4, 372270199
9, 2, 679414589
9, 5, 367644412
9, 2, 213162630
9, 5, 61482116
9, 2, 532955518
9, 1, 351083536
9, 1, 993738163
9, 1, 26292433
9, 2, 144418159
9, 5, 167363836
9, 1, 752662263
9, 3, 71962897
9, 5, 168229020
9, 1, 749803176
9, 2, 549803945
9, 5, 583012628
9, 5, 974845315
9, 2, 882720833
9, 1, 52766300
9, 4, 651938759
9, 2, 149776655
9, 5, 552737423
9, 2, 745534467
9, 2, 11539662
9, 4, 525690898
9, 3, 138162860
9, 4, 451744158
9, 4, 33241383
9, 4, 713826945
9, 2, 764413204
9, 1, 821507024
9, 5, 241836127
9, 4, 324806007
9, 3, 639680525
9, 3, 448545558
9, 5, 887404872
9, 3, 32956032
9, 4, 185064942
9, 5, 635812330
9, 2, 729484098
9, 5, 439654807
9, 4, 330861636
9, 4, 438136004
9, 4, 813621038
9, 5, 774716993
9, 2, 50587710
9, 2, 35221410
9, 3, 331386630
9, 4, 202607106
9, 3, 59725023
9, 5, 706763825
9, 3, 953252438
9, 3, 825732516
9, 1, 894643710
9, 2, 699030627
9, 3, 540300881
9, 1, 609771344
9, 1, 958186039
9, 3, 234369910
9, 3, 565250048
9, 4, 702464283
9, 5, 112213362
9, 4, 824423145
9, 2, 821082051
9, 3, 682204889
9, 1, 300754528
9, 2, 728993400
9, 2, 660595925
9, 1, 269862681
9, 1, 722498033
9, 4, 447920367
9, 3, 118536303
9, 3, 156320564
9, 3, 642811062
9, 3, 654210761
9, 4, 456708044
9, 4, 479778819
9, 4, 130427542
